step,dt,imu_dx,imu_dy,imu_dz,imu_droll,imu_dpitch,imu_dyaw,gnss_x,gnss_y,gnss_z,gt_x,gt_y,gt_z,gt_roll,gt_pitch,gt_yaw
115,0.1,0.9877176518333416,0.12149213929410037,0.06955827937480334,0.0,0.0,0.07995818210224659,11.576487299692634,2.348015026054421,1.5434213168384443,10.818015330830052,2.7248932615366512,0.4243996555705423,0.0,0.0,0.5826564446512682
116,0.1,0.9865374822414023,0.11873391147945596,0.07003728555082474,0.0,0.0,0.07998562592592451,11.240779343397934,3.081390364052228,0.6053716372040918,10.916669079054193,2.736766652684597,0.4314033841256248,0.0,0.0,0.5906550072438607
117,0.1,0.9853051507230434,0.11596373082045146,0.07051315811427286,0.0,0.0,0.07999875502238081,12.374376547015828,2.0246125472199226,-0.11643712195792916,11.015199594126498,2.748363025766642,0.43845469993705205,0.0,0.0,0.5986548827460988
118,0.1,0.9840210018781019,0.1131818761888755,0.07098587577362796,0.0,0.0,0.07999756704195037,10.642068862635618,3.549282209160632,1.1664959777364958,11.113601694314308,2.7596812133855297,0.44555328751441486,0.0,0.0,0.6066546394502939
119,0.1,0.9826853947962191,0.11038862763172587,0.07145541737852722,0.0,0.0,0.07998206219724156,11.261669171475992,2.9473872930670297,-0.7038561169790489,11.211870233793931,2.7707200761487023,0.45269882925226756,0.0,0.0,0.614652845670018
120,0.1,0.9812987029564271,0.10758426634301736,0.07192176192071102,0.0,0.0,0.0799522432630983,12.335316582083651,2.6184591314436507,0.5357804439435973,11.310000104089573,2.781478502783004,0.45989100544433864,0.0,0.0,0.6226480699963278
121,0.1,0.9798613141227124,0.10476907463547425,0.07238488853496294,0.0,0.0,0.07990811557610324,11.189756411259102,3.2401141041143466,0.3099797153348033,11.407986235501845,2.7919554102465516,0.46712949429783496,0.0,0.0,0.6306388815539381
122,0.1,0.9783736302355838,0.10194333591211009,0.0728447765000433,0.0,0.0,0.07984968703362291,11.582851095543225,2.857918307573979,0.11416583597991892,11.505823598525403,2.8021497438377625,0.4744139719478393,0.0,0.0,0.6386238502573004
123,0.1,0.9768360672996779,0.09910733463769776,0.07330140523961623,0.0,0.0,0.07977696809239421,11.171398140202704,3.0813907871166384,0.744900546821636,11.60350720525537,2.8120604773015323,0.48174411247180093,0.0,0.0,0.6466015470665398
124,0.1,0.9752490552674294,0.09626135631013266,0.07375475432317034,0.0,0.0,0.07968997176665309,12.210049920015615,3.830435217769013,-0.37633842582236715,11.701032110782114,2.8216866129325457,0.48911958790411797,0.0,0.0,0.6545705442432052
125,0.1,0.9736130379188441,0.09340568743169181,0.07420480346693285,0.0,0.0,0.0795887136258054,10.509667747409516,2.5447489905950147,1.381693132062829,11.798393414573999,2.831027181675715,0.49654006825081126,0.0,0.0,0.6625294156057857
126,0.1,0.9719284727374018,0.090540615480192,0.07465153253477705,0.0,0.0,0.07947321179164049,11.861386731680293,1.5660135459957774,1.6137183830726047,11.89558626184774,2.840081243223734,0.504005221504289,0.0,0.0,0.6704767367849498
127,0.1,0.9701958307821306,0.08766642888004955,0.07509492153912328,0.0,0.0,0.07934348693508807,12.340153617198471,1.8020150820146934,-0.07139431662476725,11.992605844925952,2.8488478861117392,0.5115147136582012,0.0,0.0,0.6784110854784586
128,0.1,0.9684155965558824,0.0847834169732449,0.07553495064183319,0.0,0.0,0.07919956227251873,12.156188663538888,2.4673775039788723,0.42230849589774877,12.089447404581541,2.8573262278090636,0.5190682087223846,0.0,0.0,0.6863310417057105
129,0.1,0.9665882678698512,0.0818918699901948,0.07597160015509741,0.0,0.0,0.0790414635615891,12.545822743979066,2.8669834702448007,1.496951670335891,12.186106231368527,2.8655154148080832,0.5266653687378943,0.0,0.0,0.6942351880618693
130,0.1,0.9647143557043681,0.07899207902053504,0.07640485054231633,0.0,0.0,0.07886921909663197,12.14702146517273,3.9130359348741734,0.12385127319906014,12.282577666938964,2.8734146227101367,0.5343058537921259,0.0,0.0,0.7021221099715326
131,0.1,0.9627943840660153,0.07608433598381667,0.07683468241897427,0.0,0.0,0.07868285970359266,11.561594178854014,1.414907868029307,-0.06615187325424521,12.378857105345565,2.881023056308518,0.5419893220340234,0.0,0.0,0.7099903959418918
132,0.1,0.9608288898410962,0.07316893360011882,0.07726107655350672,0.0,0.0,0.07848241873451223,12.536925408992264,3.55507620626587,-1.8518820900147548,12.474939994329675,2.8883399496685302,0.549715429689374,0.0,0.0,0.7178386378153431
133,0.1,0.9588184226455053,0.07024616536058062,0.0776840138681609,0.0,0.0,0.07826793206155847,12.539157342403564,2.212876637131934,1.048126888835021,12.570821836594225,2.8953645662045884,0.5574838310761902,0.0,0.0,0.7256654310214989
134,0.1,0.9567635446710375,0.06731632549785586,0.07810347543984925,0.0,0.0,0.07803943807060609,12.304251050494921,3.1078134057851603,1.820900799174064,12.66649819106133,2.902096198754374,0.5652941786201751,0.0,0.0,0.7334693748285596
135,0.1,0.9546648305281805,0.0643797089564928,0.07851944250099607,0.0,0.0,0.07779697765436694,12.834963714598802,2.7861266872151176,1.254419267131642,12.761964674114147,2.9085341696500233,0.5731461228702747,0.0,0.0,0.7412490725939963
136,0.1,0.9525228670854362,0.061436611363242195,0.0789318964403774,0.0,0.0,0.07754059420507156,13.057071058634675,2.769851580559762,-0.5443488373223561,12.85721696082269,2.9146778307863475,0.5810393125143124,0.0,0.0,0.7490031320145034
137,0.1,0.9503382533052122,0.058487328997297035,0.07934081880395344,0.0,0.0,0.07727033360670346,12.69930144202461,1.7523063847336244,0.723083681984992,12.952250786153211,2.920526563686077,0.5889733943947077,0.0,0.0,0.7567301653751738
138,0.1,0.948111600076333,0.055532158760466216,0.07974619129569445,0.0,0.0,0.07698624422678743,13.439630028295861,2.9612798527838295,1.8741956481568254,13.047061946160845,2.926079779562124,0.5969480135242772,0.0,0.0,0.7644287897978526
139,0.1,0.9458435300432155,0.05257139814728567,0.08014799577839929,0.0,0.0,0.07668837690773338,12.337188096095865,3.2078042279725136,0.6227213799165258,13.141646299165167,2.9313369193768524,0.6049628131021171,0.0,0.0,0.7720976274886259
140,0.1,0.943534677431758,0.04960534521506992,0.08054621427450687,0.0,0.0,0.07637678495773725,12.404221204051193,3.2746995549828446,1.1801320183597839,13.235999766908343,2.9362974538983595,0.6130174345295678,0.0,0.0,0.7797353059843996
141,0.1,0.9411856878719892,0.04663429855390685,0.08094082896690052,0.0,0.0,0.07605152414124068,14.101830112261617,2.8142943984907616,1.0546946066639986,13.330118335695541,2.94096088375375,0.6211115174262578,0.0,0.0,0.7873404583985236
142,0.1,0.9387972182175295,0.04365855725659886,0.08133182219970524,0.0,0.0,0.07571265266895105,12.954469510801694,3.972357338875744,1.8708993515368006,13.423998057517295,2.9453267394794103,0.6292446996462283,0.0,0.0,0.7949117236654187
143,0.1,0.9363699363619138,0.04067842088855354,0.08171917647907752,0.0,0.0,0.07536023118742369,13.620334023002313,3.10200126499512,-0.10826063618424886,13.517635051153487,2.9493945815682654,0.637416617294136,0.0,0.0,0.8024477467841611
144,0.1,0.9339045210518262,0.037694189457626544,0.08210287447398822,0.0,0.0,0.07499432276820821,13.624077513265206,2.6941412410699,0.8023336039900115,13.61102550325867,2.953164000514028,0.6456269047415348,0.0,0.0,0.8099471790609819
145,0.1,0.9314016616973008,0.03470616338392007,0.0824828990169978,0.0,0.0,0.07461499289656087,12.722705448198948,4.18921963609272,0.7862309595914672,13.7041656694284,2.95663461685242,0.6538751946432346,0.0,0.0,0.817408678350638
146,0.1,0.9288620581789403,0.031714643469540046,0.08285923310502465,0.0,0.0,0.07422230945972487,14.552778382229514,3.3054460438569078,0.46398117822013346,13.797051875246295,2.959806081199374,0.6621611179537371,0.0,0.0,0.8248309092966105
147,0.1,0.9262864206522066,0.02871993086831425,0.08323185990010562,0.0,0.0,0.07381634273478083,15.230880887407901,3.7428406030443018,-0.3597626762616569,13.889680517311515,2.962678074286205,0.6704843039437477,0.0,0.0,0.8322125435700886
148,0.1,0.9236754693488384,0.025722327055475665,0.08360076273014956,0.0,0.0,0.0733971653760696,13.970560627129037,2.8077293076496517,0.1244212224442034,13.9820480642464,2.9652503069917526,0.6788443802167626,0.0,0.0,0.8395522601076956
149,0.1,0.9210299343754508,0.022722133797313145,0.08396592508968316,0.0,0.0,0.07296485240218957,15.583010801503388,2.1225879527498313,1.7522975323730385,14.074151057683943,2.967522520371484,0.6872409727257309,0.0,0.0,0.8468487453479145
150,0.1,0.9183505555093741,0.019719653120792848,0.0843273306405895,0.0,0.0,0.07251948118257083,12.974137637607145,3.9282336615032794,0.3334089249443181,14.165986113234881,2.9694944856835632,0.6956737057897899,0.0,0.0,0.8541006934661717
151,0.1,0.9156380819917882,0.016715187283153445,0.08468496321283901,0.0,0.0,0.07206113142362874,12.69981176557307,3.167416037209054,1.0461739696609773,14.25754992143406,2.9711660044118786,0.7041422021110738,0.0,0.0,0.8613068066085345
152,0.1,0.91289327231821,0.01370903874147814,0.08503880680521295,0.0,0.0,0.0715898851544991,13.722916252082404,3.7349412696048407,-0.45105040288820863,14.348839248665882,2.9725369082860262,0.7126460827915951,0.0,0.0,0.8684657951239845
153,0.1,0.9101168940263942,0.010701510122246544,0.08538884558601936,0.0,0.0,0.07110582671235774,15.235099148909777,3.3937412098425055,1.9805881643098517,14.439850938068522,2.973607059298251,0.7211849673501971,0.0,0.0,0.8755763777952202
154,0.1,0.9073097234817036,0.007692904190869535,0.08573506389380144,0.0,0.0,0.07060904272732697,14.26522405618404,3.6003512471570667,0.3364801122482231,14.530581910416693,2.974376349717338,0.7297584737395773,0.0,0.0,0.8826372820679529
155,0.1,0.904472545660014,0.004683523821210111,0.08607744623803815,0.0,0.0,0.07009962210697177,15.207733816918282,3.1622620047479315,1.3124336909466576,14.621029164982694,2.974844702099459,0.738366218363381,0.0,0.0,0.88964724427865
156,0.1,0.9016061539282075,0.0016736719650933293,0.08641597729983745,0.0,0.0,0.0695776560203883,13.833781594010794,3.332390344892684,1.0207499496741166,14.711189780375515,2.9750120692959685,0.7470078160933648,0.0,0.0,0.8966050098806889
157,0.1,0.8987113498223234,-0.0013363483781916033,0.08675064193262155,0.0,0.0,0.06904323788188772,15.866898715164469,2.756224487963264,0.6465507310311476,14.801060915357747,2.9748784344581494,0.7556828802866269,0.0,0.0,0.9035093336688776
158,0.1,0.8957889428234209,-0.004346234192394016,0.0870814251628047,0.0,0.0,0.06849646333427817,15.356987146879684,3.3588296343109016,-0.975291598513504,14.890639809640088,2.9744438110389098,0.7643910228029074,0.0,0.0,0.9103589800023054
159,0.1,0.8928397501312234,-0.007355682474806167,0.08740831219046313,0.0,0.0,0.06793743023174796,14.800125467387735,3.58777800748651,0.5412854767244022,14.979923784653211,2.973708242791429,0.7731318540219537,0.0,0.0,0.9171527230254802
160,0.1,0.8898645964356019,-0.010364390266766282,0.08773128838999716,0.0,0.0,0.06736623862235294,13.791359661767252,2.7439266436175282,0.7754493972735643,15.068910244296772,2.972671803764752,0.7819049828609534,0.0,0.0,0.9238893468877155
161,0.1,0.8868643136859659,-0.01337205468415714,0.08805033931078564,0.0,0.0,0.06678299073011132,14.49530156218483,3.0363544801162394,0.03201815512274675,15.157596675665369,2.9713345982963366,0.790710016792032,0.0,0.0,0.9305676459607266
162,0.1,0.8838397408586223,-0.016378372947897176,0.08836545067783247,0.0,0.0,0.06618779093670896,15.115760402380438,3.0301834935864376,2.0392523124376423,15.245980649751232,2.969696761001547,0.7995465618598152,0.0,0.0,0.9371864250543975
163,0.1,0.880791723722172,-0.019383042414420997,0.08867660839240536,0.0,0.0,0.06558074576281861,15.582278004994812,3.8557452524330724,0.9623438984570356,15.334059822123448,2.9677584567601047,0.8084142226990557,0.0,0.0,0.9437444996306794
164,0.1,0.8777211146010037,-0.022385760606146256,0.08898379853266652,0.0,0.0,0.06496196384903634,14.632267966042853,2.1620022305920292,1.368420103349714,15.42183193358355,2.9655198806994902,0.8173126025523224,0.0,0.0,0.950240696015583
165,0.1,0.8746287721369579,-0.02538622524192382,0.08928700735429568,0.0,0.0,0.06433155593643847,14.3949367527925,1.852210041482654,1.454767110111263,15.509294810797245,2.9629812581752977,0.826241303287752,0.0,0.0,0.9566738516092269
166,0.1,0.871515561049222,-0.02838413426746816,0.08958622129110488,0.0,0.0,0.06368963484676267,15.02714284217357,2.1572744954563268,1.9812679005617058,15.596446366902168,2.960142844748551,0.8351999254168625,0.0,0.0,0.9630428150939032
167,0.1,0.8683823518925271,-0.031379185885764924,0.08988142695564567,0.0,0.0,0.06303631546221673,15.072815333805593,3.378451068479744,0.8164967501082616,15.68328460209142,2.9570049261599745,0.8441880681124271,0.0,0.0,0.9693464466401249
168,0.1,0.8652300208137125,-0.034371078587452565,0.09017261113980787,0.0,0.0,0.062371714704918466,15.858364393503514,2.979728127531089,1.5502119196236959,15.769807604172792,2.953567818301229,0.8532053292264079,0.0,0.0,0.9755836181106168
169,0.1,0.862059449306727,-0.037359511181175045,0.09045976081541066,0.0,0.0,0.06169595151597063,16.88244587215403,2.295227113216945,1.919656579793878,15.856013549103464,2.9498318671831116,0.862251305307949,0.0,0.0,0.9817532132622139
170,0.1,0.8588715239661339,-0.040344182823902536,0.09074286313478543,0.0,0.0,0.06100914683417447,15.785989056912808,2.8212689434388394,1.3416268312291886,15.941900701500078,2.9457974489007213,0.8713255916214275,0.0,0.0,0.9878541279456313
171,0.1,0.8556671362391912,-0.04332479305121701,0.09102190543135068,0.0,0.0,0.06031142357438576,15.643286636671332,2.2921280614538384,1.9277118958674255,16.027467415123997,2.9414649695955997,0.8804277821645626,0.0,0.0,0.99388527030307
172,0.1,0.8524471821765739,-0.0463010418075598,0.09129687522017865,0.0,0.0,0.05960290660551717,15.704507099446808,1.4558863817692707,-1.4070658271999281,16.112712133341656,2.9368348654148435,0.8895574696865804,0.0,0.0,0.9998455609636216
173,0.1,0.8492125621818085,-0.04927262947643784,0.091567760198554,0.0,0.0,0.058883722728191,16.41375594682268,2.8199782518914764,2.0938798245147305,16.197633389559837,2.9319076024671995,0.8987142457064359,0.0,0.0,1.0057339332364408
174,0.1,0.845964180759492,-0.052239256910585924,0.09183454824652425,0.0,0.0,0.0581540006520461,15.461911751882765,2.0747822261249507,0.9249602371567971,16.282229807635787,2.926683676776141,0.9078977005310883,0.0,0.0,1.0115493333016454
175,0.1,0.8427029462623622,-0.055200625462081536,0.09209722742744199,0.0,0.0,0.057413870972703195,17.288862378394843,3.8962912887727033,0.9357142670540437,16.366500102262023,2.921163614229933,0.9171074232738325,0.0,0.0,1.0172907203989157
176,0.1,0.8394297706372936,-0.058156437012409586,0.09235578598849903,0.0,0.0,0.05666346614839271,15.997710963984762,3.0050080324583295,1.9817250414740677,16.45044307932575,2.915347970528692,0.9263430018726825,0.0,0.0,1.0229570670137549
177,0.1,0.8361455691702869,-0.06110639400247349,0.09261021236125219,0.0,0.0,0.05590292047624917,16.476187596575404,2.5962681073173357,1.245250556087035,16.53405763624278,2.9092373311284447,0.9356040231088077,0.0,0.0,1.0285473590613798
178,0.1,0.8328512602305258,-0.06405019946255058,0.09286049516214093,0.0,0.0,0.05513237006827658,16.75642240775311,2.9813294226867106,2.391556778980827,16.61734276226583,2.90283231118219,0.9448900726250219,0.0,0.0,1.0340605960682074
179,0.1,0.8295477650135705,-0.06698755704218753,0.09310662319299665,0.0,0.0,0.05435195282698896,17.167995552629915,2.9810143307587893,0.7159181380421935,16.700297538767188,2.896133555477971,0.9542007349443216,0.0,0.0,1.0394957913509064
180,0.1,0.8262360072837629,-0.06991817104003381,0.09334858544154373,0.0,0.0,0.05356180842073042,16.600907339959285,3.2480543581498256,1.4742283452290335,16.782921139495564,2.8891417383739677,0.963535593488476,0.0,0.0,1.0448519721929794
181,0.1,0.8229169131159104,-0.07284174643360966,0.09358637108189223,0.0,0.0,0.05276207825867935,16.433661500661177,2.525213933965544,0.7923853027910404,16.865212830807156,2.8818575637306068,0.9728942305966651,0.0,0.0,1.0501281800188473
182,0.1,0.819591410636327,-0.0757579889090058,0.0938199694750223,0.0,0.0,0.05195290546554082,16.30398522224655,3.644200243478494,0.3660294469323211,16.947171971870787,2.874281764839706,0.9822762275441673,0.0,0.0,1.0553234705654013
183,0.1,0.816260429763298,-0.07866660489051167,0.09404937016926015,0.0,0.0,0.05113443485593212,17.144450953448704,3.5609821618393456,0.317136843991803,17.028798014847116,2.8664151043506547,0.9916811645610933,0.0,0.0,1.0604369140509946
184,0.1,0.8129249019470453,-0.08156730157016959,0.09427456290074568,0.0,0.0,0.050306812908465885,16.52661674413903,2.7698869814183467,1.3613742776979196,17.11009050504182,2.8582583741936376,1.001108620851168,0.0,0.0,1.065467595341841
185,0.1,0.8095857599092631,-0.08445978693725142,0.09449553759389173,0.0,0.0,0.049470187739535314,17.32876119228366,2.895883339520225,1.8909284906266113,17.191049081032748,2.8498123954999124,1.0105581746105572,0.0,0.0,1.0704146141157946
186,0.1,0.8062439373822997,-0.08734376980765501,0.0947122843618349,0.0,0.0,0.048624709076806376,16.88511019928179,2.3808375849288947,1.4838205421479547,17.271673474770978,2.841078018519147,1.0200294030467407,0.0,0.0,1.0752770850234752
187,0.1,0.8029003688480545,-0.09021895985321753,0.09492479350687784,0.0,0.0,0.04777052823242156,17.445139767730307,3.501842430963505,1.7938020671935617,17.351963511655782,2.8320561225338254,1.0295218823974286,0.0,0.0,1.0800541378467174
188,0.1,0.7995559892766675,-0.09308506763094251,0.09513305552092322,0.0,0.0,0.046907798075920173,16.681594916551308,1.3820546830627138,1.4366744446257238,17.43191911058345,2.822747615770731,1.039035187949521,0.0,0.0,1.0847449176543094
189,0.1,0.7962117338650708,-0.09594180461213786,0.09533706108589905,0.0,0.0,0.0460366730068798,17.492872463629926,3.020805369812595,0.4328525256538269,17.511540283969957,2.813153435309517,1.0485688940581108,0.0,0.0,1.0893485849549973
190,0.1,0.7928685377754775,-0.0987888832114618,0.09553680107417573,0.0,0.0,0.045157308927284014,18.158698880272567,2.656832495880581,1.45316249072655,17.590827137747503,2.803274546988371,1.0581225741655285,0.0,0.0,1.0938643158477257
191,0.1,0.7895273358738797,-0.10162601681587381,0.09573226654897432,0.0,0.0,0.044269863213621176,18.315569216651397,2.8821624439190177,1.0180584336816179,17.669779871334892,2.7931119453067836,1.0676958008204258,0.0,0.0,1.0982913021690879
192,0.1,0.7861890624686304,-0.10445291981348782,0.09592344876476641,0.0,0.0,0.04337449468871938,17.280635642601595,4.666943274089361,0.14009411693831086,17.748398777581755,2.782666653325435,1.0772881456969023,0.0,0.0,1.1026287516379598
193,0.1,0.7828546510491794,-0.10726930762232441,0.09611033916766544,0.0,0.0,0.04247136359332248,18.330275702266896,1.7387448167401132,0.5265200730980654,17.826684242686675,2.7719397225632023,1.0868991796136689,0.0,0.0,1.106875887997292
194,0.1,0.7795250340250406,-0.11007489671895951,0.09629292939580944,0.0,0.0,0.04156063155741243,18.89535654313268,2.264187391878035,1.8463457247391992,17.904636746089178,2.760932232891306,1.0965284725532498,0.0,0.0,1.1110319511530333
195,0.1,0.7762011424650594,-0.11286940466706644,0.09647121127973507,0.0,0.0,0.040642461571283005,17.72820713868094,3.372452574044075,0.1327451254563604,17.982256860335685,2.7496452924245993,1.1061755936812234,0.0,0.0,1.1150961973101616
196,0.1,0.772883905837056,-0.11565255014584852,0.09664517684274325,0.0,0.0,0.039717017956369984,17.279684895217763,3.761319989964342,1.3551523572883544,18.059545250919392,2.7380800374100143,1.1158401113654977,0.0,0.0,1.1190678991057987
197,0.1,0.7695742517479157,-0.1184240529783595,0.09681481830125595,0.0,0.0,0.0387844663358432,17.421971128551576,2.3951811748438963,-0.8076160843676752,18.136502676094185,2.7262376321121784,1.1255215931956233,0.0,0.0,1.1229463457393831
198,0.1,0.7662731056842002,-0.12118363415970862,0.09698012806516454,0.0,0.0,0.03784497360496556,17.990171895367517,1.7884953404884048,0.4576194425053097,18.213129986662604,2.7141192686962077,1.1352196060021398,0.0,0.0,1.1267308430998797
199,0.1,0.7629813907533515,-0.12393101588514785,0.09714109873816927,0.0,0.0,0.03689870790122444,19.33173569988502,2.3154669601543376,0.7021797056487521,18.28942812573794,2.701726167107693,1.1449337158759567,0.0,0.0,1.1304207138900022
200,0.1,0.7597000274255611,-0.12666592157803827,0.09729772311811034,0.0,0.0,0.03594583857424073,17.58241894637344,3.1463764472142777,1.5282284853953705,18.365398128480493,2.689059574949889,1.1546634881877678,0.0,0.0,1.1340152977474263
201,0.1,0.756429933276377,-0.1293880759176929,0.09744999419729002,0.0,0.0,0.03498653615546102,17.84235733951409,1.506558040859147,1.0025936646921232,18.44104112180813,2.6761207673581198,1.1644084876074967,0.0,0.0,1.1375139513629724
202,0.1,0.7531720227301193,-0.13209720486709264,0.09759790516278624,0.0,0.0,0.03402097232763815,18.589762437541097,1.263072700907319,1.9552175908083314,18.516358324081143,2.6629110468714106,1.1741682781237754,0.0,0.0,1.1409160485957361
203,0.1,0.7499272068041782,-0.13479303570047405,0.09774144939675743,0.0,0.0,0.033049319894105846,17.93705279459261,2.6987723040984113,0.6193008028116274,18.59135104476156,2.649431743301363,1.1839424230634512,0.0,0.0,1.1442209805851467
204,0.1,0.7466963928542629,-0.13747529703078348,0.09788062047673854,0.0,0.0,0.032071752747852754,18.111686199788842,3.2615709257558585,1.237795237174742,18.666020684046984,2.6356842135982848,1.193730485111125,0.0,0.0,1.147428155859932
205,0.1,0.7434804843206771,-0.14014371883699844,0.0980154121759285,0.0,0.0,0.03108844584040144,17.66046330831072,2.8385352005109112,1.7565602087175884,18.74036873247905,2.621669841714585,1.203532026328718,0.0,0.0,1.1505370004439721
206,0.1,0.7402803804756863,-0.1427980324913093,0.09814581846346873,0.0,0.0,0.03009957515049799,18.67250298633061,3.3354626549068063,0.5447115139680382,18.81439677052662,2.607390038465454,1.2133466081750648,0.0,0.0,1.1535469579590218
207,0.1,0.7370969761720533,-0.14543797078616294,0.09827183350471305,0.0,0.0,0.029105317652617747,19.527350333030995,2.7226421706420396,1.3163335975945478,18.888106468143825,2.592846241386838,1.223173791525536,0.0,0.0,1.1564574897242836
208,0.1,0.7339311615928071,-0.14806326796116118,0.09839345166148866,0.0,0.0,0.028105851285292863,19.89522398879169,3.0426251943764537,0.9907295035288759,18.961499584303105,2.578039914590722,1.233013136691685,0.0,0.0,1.159268074852813
209,0.1,0.7307838220023205,-0.15067365972981575,0.09851066749234844,0.0,0.0,0.0271013549192673,19.365398697659657,2.0696574723546974,1.574846660657188,19.03457796650334,2.5629725486177404,1.2428642034409199,0.0,0.0,1.1619782103447398
210,0.1,0.7276558374987598,-0.15326888330615285,0.09862347575281441,0.0,0.0,0.026092008325484996,20.002735286387246,3.3733278355419882,0.7393368375054014,19.107343550253216,2.547645660287125,1.2527265510162013,0.0,0.0,1.1645874111772883
211,0.1,0.7245480827679824,-0.1558486774311684,0.0987318713956124,0.0,0.0,0.025077992142916953,18.991963375027687,2.9586001093343715,1.650032510062218,19.179798358530014,2.532060792544008,1.2625997381557625,0.0,0.0,1.16709521039158
212,0.1,0.7214614268389448,-0.1584127823991279,0.09883584957089785,0.0,0.0,0.024059487846232953,18.708191141935004,2.6444119432781177,1.5207794953681129,19.25194450121391,2.5162195143040953,1.2724833231128523,0.0,0.0,1.1695011591762032
213,0.1,0.718396732840695,-0.16096094008371187,0.09893540562647277,0.0,0.0,0.023036677713323708,20.365730519933674,2.6419336837749863,1.2036206662692694,19.32378417449798,2.5001234202957243,1.2823768636754995,0.0,0.0,1.1718048269475356
214,0.1,0.7153548577610134,-0.16349289396400002,0.09903053510799395,0.0,0.0,0.022009744792679267,18.617523898297787,1.501598237422295,1.9122722975149804,19.395319660274083,2.483774130899324,1.2922799171862989,0.0,0.0,1.1740058014268036
215,0.1,0.7123366522067707,-0.16600838915029614,0.09912123375917224,0.0,0.0,0.020978872870629543,19.49116789713052,2.1307360939460054,1.9580342478734771,19.46655332549476,2.4671732919842944,1.302192040562216,0.0,0.0,1.1761036887138665
216,0.1,0.7093429601660715,-0.16850717240978655,0.09920749752196295,0.0,0.0,0.01994424643845273,19.8511484581674,2.3522304182117546,1.7906524954103067,19.537487621511367,2.4503225747433155,1.3121127903144123,0.0,0.0,1.1780981133577118
217,0.1,0.7063746187722472,-0.17098899219203392,0.09928932253674748,0.0,0.0,0.018906050659357614,19.299717592686044,2.912493798610089,1.5674399613245498,19.608125083388593,2.433223675524112,1.3220417225680872,0.0,0.0,1.1799887184236475
218,0.1,0.7034324580697666,-0.1734535986542996,0.09936670514250591,0.0,0.0,0.017864471335345595,19.359264186036626,2.1232158115099278,0.7997199462138398,19.67846832919557,2.415878315658682,1.3319783930823377,0.0,0.0,1.181775165557182
219,0.1,0.7005173007821288,-0.17590074368669603,0.09943964187698093,0.0,0.0,0.016819694873958402,20.354171669946957,2.2866098928465575,0.6116016133133152,19.748520059273783,2.3982882412900124,1.3419223572700358,0.0,0.0,1.1834571350445777
220,0.1,0.6976299620818026,-0.17833018093716288,0.09950812947683262,0.0,0.0,0.01577190825491745,20.30128485203143,2.69823268152858,1.3417310493064734,19.818283055481963,2.380455223196296,1.3518731702177191,0.0,0.0,1.1850343258700695
221,0.1,0.6947712493622782,-0.18074166583626797,0.09957216487778454,0.0,0.0,0.014721298996660762,20.018079470882448,2.086734764205059,0.9314998436840614,19.88776018041819,2.3623810566126693,1.3618303867054975,0.0,0.0,1.1865064557697356
222,0.1,0.6919419620122937,-0.18313495562182697,0.09963174521476083,0.0,0.0,0.013668055122783507,20.534329515890445,1.53842907362238,0.2790549490041987,19.95695437661942,2.3440675610504864,1.3717935612269736,0.0,0.0,1.187873261282014
223,0.1,0.6891428911922999,-0.18550980936334305,0.09968686782201433,0.0,0.0,0.012612365128388122,19.072453922928663,2.9009979109365576,0.6083856889517263,20.025868665738653,2.325516580114152,1.3817622480091751,0.0,0.0,1.1891344977948528
224,0.1,0.6863748196132268,-0.1878659879862602,0.09973753023324596,0.0,0.0,0.01155441794635005,19.871589272691573,1.7716734717094984,0.6486765564899827,20.094506147699974,2.306729981315526,1.3917360010324997,0.0,0.0,1.190289939589488
225,0.1,0.6836385213176113,-0.1902032542960312,0.09978373018171494,0.0,0.0,0.010494402913505136,20.010310577948566,2.165703090444991,2.7267648434984197,20.162869999831734,2.287709655885923,1.4017143740506712,0.0,0.0,1.1913393798808385
226,0.1,0.6809347614631507,-0.19252137300199598,0.09982546560034034,0.0,0.0,0.00943250973676472,19.96048125713494,2.4143852599089435,2.7846020700064953,20.23096347597805,2.2684575185857234,1.4116969206107053,0.0,0.0,1.192282630854515
227,0.1,0.6782642961087395,-0.19482011074106745,0.09986273462179346,0.0,0.0,0.008368928459164504,21.255422881616443,2.655050807665897,2.0262548040864985,20.298789905588926,2.2489755075116165,1.4216831940728847,0.0,0.0,1.1931195237004313
228,0.1,0.6756278720030506,-0.19709923610122476,0.09989553557858144,0.0,0.0,0.007303849425853266,20.323341722797633,2.7898011629497153,1.603880517756525,20.36635269278923,2.229265583901494,1.431672747630743,0.0,0.0,1.1938499086430165
229,0.1,0.6730262263757203,-0.19935851964480866,0.09992386700312181,0.0,0.0,0.0062374632500275,19.846950491333626,3.3999754207915,1.4255128186270773,20.433655315426805,2.209329731937013,1.4416651343310551,0.0,0.0,1.1944736549680193
230,0.1,0.6704600867311955,-0.2015977339316194,0.09994772762780824,0.0,0.0,0.005169960778818087,20.887008220354677,1.8253031366459558,0.5989816461086884,20.500701324099925,2.189169958543851,1.4516599070938359,0.0,0.0,1.1949906510459012
231,0.1,0.6679301706452987,-0.20381665354181233,0.09996711638506718,0.0,0.0,0.004101533059135071,19.329824264664953,-0.13945468657229032,1.8676837328993672,20.567494341164455,2.16878829318967,1.4616566187323425,0.0,0.0,1.1954008043518147
